2021-05-13 14:59:16,329 - dataLog - INFO - 1,158.8103500627573,None,None,None,0.019666194915771484,None
2021-05-13 14:59:16,330 - dataLog - INFO - 2,217.08833864073006,None,None,None,0.019666194915771484,None
2021-05-13 14:59:16,343 - dataLog - INFO - 3,254.58042606147396,None,None,None,0.019666194915771484,None
2021-05-13 14:59:16,380 - dataLog - INFO - 3,254.58042606147396,None,None,519.3852787299544,0.09055042266845703,0.07088422775268555
2021-05-13 14:59:16,383 - dataLog - INFO - 1,158.78041848306611,None,None,43.60792015766394,0.09055042266845703,0.07088422775268555
2021-05-13 14:59:16,383 - dataLog - INFO - 2,217.08833864073006,None,None,22.7920874207439,0.09055042266845703,0.07088422775268555
2021-05-13 14:59:16,410 - dataLog - INFO - 3,254.58042606147396,-2.604669078486534e-12,None,519.4685233942843,0.1308300495147705,0.04027962684631348
2021-05-13 14:59:16,413 - dataLog - INFO - 1,158.86366314739598,2.066669203452004,None,43.52467549333407,0.1308300495147705,0.04027962684631348
2021-05-13 14:59:16,413 - dataLog - INFO - 2,217.08833864073006,-1.946962414899847e-12,None,22.7920874207439,0.1308300495147705,0.04027962684631348
2021-05-13 14:59:16,436 - dataLog - INFO - 2,217.14814205199556,0.8253726272677554,31.907166141752132,22.732284009478395,0.15669798851013184,0.025867938995361328
2021-05-13 14:59:16,437 - dataLog - INFO - 3,254.58042606147396,-1.8898285452697865e-12,2.763422835290176e-11,519.5517939927868,0.15669798851013184,0.025867938995361328
2021-05-13 14:59:16,440 - dataLog - INFO - 1,158.9469337458984,2.478091581954691,15.904722002648318,43.501208306097155,0.15669798851013184,0.025867938995361328
2021-05-13 14:59:16,461 - dataLog - INFO - 2,217.14814205199556,0.7685137041737768,15.150022249796807,22.813358881425035,0.18183255195617676,0.025134563446044922
2021-05-13 14:59:16,461 - dataLog - INFO - 3,254.6615009334206,0.7444656060287662,14.525684740665303,519.3874485223376,0.18183255195617676,0.025134563446044922
2021-05-13 14:59:16,464 - dataLog - INFO - 1,158.86366314739598,1.2081408831545528,-16.673902878303448,43.58447890459958,0.18183255195617676,0.025134563446044922
2021-05-13 14:59:16,488 - dataLog - INFO - 2,217.14814205199556,0.6129884019068318,6.724203816324166,22.813358881425035,0.20953941345214844,0.02770686149597168
2021-05-13 14:59:16,488 - dataLog - INFO - 3,254.6615009334206,0.8040147139354319,12.015646690483639,519.3874485223376,0.20953941345214844,0.02770686149597168
2021-05-13 14:59:16,491 - dataLog - INFO - 1,158.86366314739598,0.6532660540703069,-21.09600351076698,43.58447890459958,0.20953941345214844,0.02770686149597168
2021-05-13 14:59:16,509 - dataLog - INFO - 2,217.14814205199556,0.4955035258693464,3.059401670352452,22.813358881425035,0.23262667655944824,0.023087263107299805
2021-05-13 14:59:16,510 - dataLog - INFO - 3,254.6615009334206,0.7332607465455734,8.88250293881891,519.47071912084,0.23262667655944824,0.023087263107299805
2021-05-13 14:59:16,514 - dataLog - INFO - 1,158.9469337458984,0.806880745217494,-17.02482829162115,43.501208306097155,0.23262667655944824,0.023087263107299805
2021-05-13 14:59:16,534 - dataLog - INFO - 2,217.14814205199556,0.40467819246433484,1.0574572904007729,22.813358881425035,0.2561914920806885,0.023564815521240234
2021-05-13 14:59:16,534 - dataLog - INFO - 3,254.6615009334206,0.6401889190050339,6.268606089968297,519.3874485223376,0.2561914920806885,0.023564815521240234
2021-05-13 14:59:16,537 - dataLog - INFO - 1,158.86366314739598,0.48543165174649283,-15.361057731299175,43.58447890459958,0.2561914920806885,0.023564815521240234
2021-05-13 14:59:16,557 - dataLog - INFO - 3,254.69149727032698,0.6440905834786428,4.712812372238746,519.3808331356446,0.27884459495544434,0.02265310287475586
2021-05-13 14:59:16,557 - dataLog - INFO - 2,217.14814205199556,0.3358802762879066,-0.07949395120096805,22.843355218331414,0.27884459495544434,0.02265310287475586
2021-05-13 14:59:16,560 - dataLog - INFO - 1,158.88704409760933,0.3759556668472098,-13.739030643053864,43.56109795438623,0.27884459495544434,0.02265310287475586
2021-05-13 14:59:16,578 - dataLog - INFO - 2,217.14814205199556,0.28251078972331717,-0.747118284555815,22.864442912093597,0.3014504909515381,0.02260589599609375
2021-05-13 14:59:16,578 - dataLog - INFO - 3,254.71258496408916,0.6620674327104923,3.739727154947592,519.4196350901715,0.3014504909515381,0.02260589599609375
2021-05-13 14:59:16,581 - dataLog - INFO - 1,158.9469337458984,0.44667392815460655,-11.768510691184552,43.501208306097155,0.3014504909515381,0.02260589599609375
2021-05-13 14:59:16,601 - dataLog - INFO - 2,217.20884364416816,0.3650011211154176,-0.8064226211340203,23.098122895470528,0.32361483573913574,0.022164344787597656
2021-05-13 14:59:16,601 - dataLog - INFO - 3,255.00696653963868,1.2446657726635213,4.604771686068046,519.0419829161195,0.32361483573913574,0.022164344787597656
2021-05-13 14:59:16,604 - dataLog - INFO - 1,158.86366314739598,0.294291361974069,-10.520245019428954,43.64518049677217,0.32361483573913574,0.022164344787597656
2021-05-13 14:59:16,623 - dataLog - INFO - 2,217.14814205199556,0.29242114233461847,-0.958410543312444,23.85014584799713,0.34636926651000977,0.022754430770874023
2021-05-13 14:59:16,623 - dataLog - INFO - 3,255.6982878999927,2.7384060313980525,8.15083682061624,518.2374718068633,0.34636926651000977,0.022754430770874023
2021-05-13 14:59:16,626 - dataLog - INFO - 1,158.75047339849365,-0.0030527527547736626,-9.987239124397579,43.69766865350191,0.34636926651000977,0.022754430770874023
