c0,c1,c2,c3
Position,Velocity,Acceleration,Predecessor Distance
46.12919823,227.5086777,32.56531165,71.32739993
52.26483633,230.1889381,42.48021844,70.67693497
58.69184756,233.6634865,53.85532561,69.49507776
64.60643674,236.8813604,65.28405726,69.15296413
70.23308497,238.3794458,74.11543402,68.74841118
76.98988069,241.0408834,82.82346152,65.23240911
83.73075084,244.166684,90.78381801,63.49704533
89.41812989,245.3304355,94.71342661,62.78511072
95.22618646,246.5947576,95.9817504,60.65495875
101.8133059,248.4846894,95.8352301,58.90952841
108.1620531,250.2237978,94.95491401,57.76602807
114.2338656,252.3140563,94.16434696,56.61985827
120.0634378,254.7585716,93.36647252,54.47499572
125.7804407,255.5998514,90.29903069,53.89608218
132.1618079,256.4353885,85.60002527,52.45094658
138.2388372,256.6239335,79.0350041,51.28569909
142.9919238,255.2200559,69.84283358,50.27016632
149.3826722,254.4277239,60.10123715,48.9331898
155.1128258,253.1392877,49.80078201,46.92353063
158.6864641,248.8125467,34.31519834,48.30390077
164.1459779,244.3017035,15.54854998,47.8433076
168.8065694,238.8595606,-5.77207768,48.10253924
173.0811389,232.0660083,-31.75799089,49.01311796
176.8613645,223.8517552,-62.74455683,50.28560424
180.2448531,215.2292614,-96.65145103,52.03208997
183.8698523,204.3607505,-133.8136801,54.78674662
186.3367767,193.0665042,-172.3663622,57.45509554
187.8583714,180.5072665,-211.9076603,59.81489791
189.9050859,167.3856522,-252.8671319,62.98805575
192.3549713,154.0425752,-292.003127,66.62015852
194.049444,141.5109359,-328.8551468,68.76381744
196.2202157,129.2376225,-364.1107486,71.57707289
198.6676981,119.2881549,-392.6752839,74.14684875
200.5642192,111.2997704,-414.1891463,76.13764205
203.3918665,103.7104386,-429.3602848,78.46671535
206.3624869,98.72712805,-433.8999005,80.65771576
209.6800644,96.15152925,-425.6251336,82.5774115
213.3465514,96.55558346,-405.791603,84.05551293
217.3166739,99.22051472,-370.9514178,85.45630625
221.4409787,104.3474503,-322.5894427,86.39305318
225.8966752,111.5552895,-262.1645156,87.12709232
229.5328138,119.5853103,-193.9477758,87.74436248
234.5386568,128.1933333,-119.6951619,87.90303557
239.8150089,138.0295015,-42.90284475,87.52778936
245.3272593,148.2798131,32.02421585,87.07470377
249.4866965,157.4151697,102.322865,86.61581778
256.775178,168.1877207,167.1363411,85.6033668
261.358833,177.9633842,224.9060642,84.80078621
267.6214002,187.6013618,275.8076699,83.64455707
273.6190127,196.6647756,315.7786378,82.74272638
278.7658736,203.669653,342.5486252,82.8094557
283.5995938,209.0208245,356.5869545,82.71643713
288.4209769,213.8140073,361.3900031,81.54292535
293.4644603,216.9387689,354.4949882,81.19334617
303.2136848,223.2571075,342.0614417,76.23426164
309.5572835,229.935728,328.4841138,74.55052815
315.0027033,234.5950192,312.1118129,72.6402318
320.706126,237.7463604,291.2804237,71.58337687
326.8394128,240.4071138,268.1308132,70.11467191
334.2434011,244.2934352,245.8543474,67.46436256
340.5624698,246.9786793,223.3175813,65.84544247
346.7313241,251.1115509,204.6315737,64.4890972
351.5081115,252.6889466,187.0104622,63.20906353
359.0144315,255.3136773,171.8287336,61.67810842
363.70068,256.330706,158.514697,60.57325299
369.935806,256.4516783,144.8996527,58.84154813
374.3774717,254.0704217,127.8571198,57.71555945
380.2402282,250.010455,105.5568488,56.39613178
386.0972255,244.8168495,76.4562007,55.14269556
391.1918888,242.5458835,48.25584443,54.57445229
395.0548081,239.1045879,21.33313833,54.19404249
401.3792006,235.5386667,-5.5422023,53.71218797
405.0577721,229.981538,-34.67521727,53.5251517
409.7936519,223.8722826,-65.79039707,53.60120778
414.5850361,219.0115997,-94.7427278,53.51323413
419.1887912,213.9488766,-121.7302391,53.74096491
422.4992646,208.7623645,-144.6912605,54.00386764
427.9313261,202.9509304,-165.1136328,54.68235224
431.2283715,198.1054138,-179.7000221,55.09050527
435.3767421,192.8429914,-190.4008325,55.61890148
439.4475772,188.4909527,-196.1513379,56.43319114
443.1300126,183.2631273,-200.4974636,57.64041442
445.931602,177.6962847,-204.8822918,58.58386668
449.523177,173.0512825,-209.5904672,60.21053985
453.0829478,169.0901763,-210.9605754,61.89186871
455.8108745,163.4135976,-211.5117521,63.12917762
459.5150981,159.3864074,-208.3790799,64.67916796
463.3234167,155.091967,-205.0483553,66.20255223
467.1677988,151.7556193,-201.3096686,67.60857516
471.1260027,149.8593911,-194.8389647,68.80258719
475.1229491,148.5880838,-184.6422647,69.84519136
479.3203313,147.5623567,-172.3314321,70.76556447
483.6023807,148.231173,-156.4058687,71.83212997
487.9268325,149.4957443,-137.6429653,72.85434571
493.0408987,151.3864338,-114.6428435,74.2779635
496.2489107,153.3725046,-90.2110696,75.35990756
502.8568157,157.8411371,-62.66144255,75.59488179
507.7173312,161.6541909,-34.43149367,76.45611268
512.5768843,165.7941519,-6.019213848,77.01706983
516.4756684,169.525515,22.19345973,77.23021156
521.811492,172.9276218,47.36476867,76.6726061
528.8295362,178.0290788,71.57260896,75.52624921
533.1953349,182.5985776,93.10302236,74.99149133
538.9342768,187.5808031,112.280829,74.04999849
544.8113646,193.5164002,130.8934673,73.22362787
550.6102904,199.4273214,148.0874725,72.85087312
554.9642403,204.2106321,162.3004799,72.67970817
560.5548071,208.8699526,174.2134259,72.56418018
566.5866052,213.6178529,183.9957815,71.91711116
572.693586,216.6159855,187.4809887,70.9544956
578.7319988,218.7464304,186.7247882,70.05840698
585.1560968,222.9975174,185.8950647,68.96148926
591.6730511,226.2230537,182.17417,67.7334534
599.740314,230.7219418,178.2027135,65.99269846
605.9024186,233.9506871,173.034368,65.09058638
610.1487751,234.9408577,163.8613919,64.84391832
616.413134,237.6441618,154.5775796,63.9055202
621.8169441,238.3845308,142.8293323,63.89900952
627.6678542,239.0252302,129.6418451,63.5422304
633.3076907,239.7040445,116.701616,63.58272159
641.0408994,240.4472258,103.6857325,62.70198123
647.2559809,240.0933399,90.38009121,61.67428796
651.6072264,238.7182873,76.52731122,61.26086781
657.3506202,236.9266209,62.09271361,60.56734766
663.1694755,234.927416,45.79448083,59.90291534
668.6953028,232.793137,27.2827199,59.8442826
673.1312929,230.2546481,8.91302146,59.67344582
678.5780735,227.7840655,-9.424124218,59.83751284
684.3171401,226.5138537,-24.20120347,59.69355441
2.887858309,226.3185074,-35.01210286,59.6196742
8.748894176,225.4000362,-44.75016085,59.61081092
14.53069093,225.6188958,-50.05666904,59.05134066
20.41142272,225.3879926,-52.96542082,59.10209568
26.40975639,226.0506617,-52.7318463,58.67037884
30.90218137,225.4358975,-50.40057192,58.33570247
36.35455052,225.2009475,-44.90799429,58.43236709
41.88580323,226.1346538,-36.81356738,58.34630237
47.29181673,225.6284888,-28.71278755,58.49719744
51.50646622,224.542077,-21.96029263,58.42934698
57.2841198,224.4611383,-15.80586891,58.17802698
63.11332157,225.2601432,-9.756055736,58.03618474
67.56176271,224.5246277,-6.281348753,57.68788227
73.3779641,224.2158723,-5.172652341,57.27181577
79.39869923,223.7894395,-5.486887573,56.63964016
85.29707021,224.1895066,-5.21610475,55.72424492
89.72122038,223.8522058,-6.085075332,55.13982659
95.34347037,223.93522,-6.365127013,54.63897362
101.2256571,224.5287627,-6.02085137,53.79451318
106.9341216,226.3919472,-2.805477854,53.16261167
112.7274465,226.9926071,0.275607785,52.51050436
118.4649534,227.5754125,3.427627887,50.63142112
124.206348,228.8271221,8.612102379,51.23992685
128.5708987,228.3717185,12.20192152,50.78999171
134.3330151,227.2400658,12.95194272,50.11859135
139.8439187,226.5819388,12.55168163,49.62401264
144.4686961,225.9242465,12.14902354,48.79339402
150.5166064,224.6735872,9.498902106,49.216476
155.8091768,223.6785048,5.479382599,48.62050009
160.5557123,222.1283774,-0.559387258,47.81845116
165.8985713,221.720916,-6.283699851,47.41956875
171.1255512,220.3504224,-13.47655156,45.91322426
176.1537459,218.5373093,-21.97865413,46.96482247
181.3613188,216.3849023,-31.14522595,46.72622952
185.0541006,213.2414794,-40.1993332,46.70239936
190.0348739,209.9746577,-49.78546053,46.55372752
194.9082516,207.3937762,-58.75443223,46.50581627
199.6871727,204.845819,-65.7871509,46.61750469
204.3523594,201.1719274,-73.54440672,46.69103643
208.9355262,198.2115082,-81.6934313,47.03786761
212.3524991,194.9355732,-89.89713979,47.20933598
217.8481749,192.3368023,-97.16215632,47.50805733
221.1419093,189.0791129,-104.085171,47.9040064
225.1781856,186.2587831,-110.1605216,48.78485335
229.3030366,183.1584774,-115.8165726,49.73032751
233.4631988,180.0361731,-119.2812044,50.54691965
237.4347515,177.9132205,-120.9414681,51.6354177
240.4066054,174.826424,-121.5534884,52.56866307
244.2853291,172.0418421,-120.8858113,54.06389297
248.1067081,168.5311555,-121.1756644,54.66507863
252.3116856,165.6085049,-121.5206541,55.27890445
254.9892771,162.3294959,-122.0003198,57.28202583
259.1381027,159.8775632,-121.2073664,59.03552503
263.1599888,157.9491478,-119.8342511,60.31860046
267.3493069,157.0973215,-116.4932463,61.18696858
271.4349921,156.0238888,-112.153702,62.31332238
275.581131,156.7322284,-104.222553,63.38344982
279.7856085,156.907606,-94.55439976,64.36323361
284.2822332,157.7092117,-82.5978233,65.17809076
288.8153484,159.6938677,-68.32593144,66.04460534
292.3051151,160.9751197,-53.10711806,66.54775012
297.1561807,163.6609618,-35.10819855,66.89006396
303.2474561,166.7590241,-15.37927432,67.11888485
307.0131448,169.4437849,4.657494293,67.00551481
312.1332736,173.1309971,24.75658996,66.84105124
316.3186619,176.7147938,44.45667814,67.48814936
321.0113341,178.6831321,60.84616274,67.47808306
325.2255476,180.6061434,74.19743345,66.83694942
332.9466111,185.6100621,87.52351557,63.86420133
338.5920218,191.6701173,102.3500321,63.01026577
344.1150559,197.4547677,116.7759443,62.11631234
348.4162182,202.0080597,130.8266632,61.42233277
354.2388634,206.5821952,143.0820183,60.30729513
360.0717211,211.4179432,153.8880639,59.28820763
364.4361171,214.9578612,162.8523743,58.49584707
371.9687618,218.9226469,169.0960299,56.75630892
376.44169,221.5061093,172.6427441,55.62454443
381.9871239,224.23804,173.2269641,54.64923602
387.6578718,226.546799,171.6239217,53.61431867
393.0621183,227.8643673,166.6757631,52.78487091
398.5709726,227.8749947,157.911253,51.9612824
403.9083389,225.8585966,141.288944,51.37711676
409.1496802,222.3006571,116.8992026,50.89048459
414.2428312,220.4399821,90.57532365,50.42250183
419.1887912,219.4569561,66.01858449,50.25092833
424.0522562,217.7965179,42.55114259,50.21846663
427.5158549,213.19541,16.93685929,50.44305878
432.2929971,208.9816596,-9.047466038,50.14188313
436.7345273,205.4202054,-33.52935553,50.78532396
440.9564894,200.6025161,-58.17348332,51.38775101
444.0057633,196.3245903,-80.48731461,51.97370645
447.9475696,190.718322,-102.4091656,52.79838123
451.7158447,185.1665559,-122.5648559,54.02164631
455.5230981,180.3066759,-140.0747906,55.46483087
459.2255844,174.7856983,-154.3884928,56.92516404
462.8826784,169.195498,-166.2668219,58.61395363
466.4661206,163.6856731,-176.9768767,60.24720723
470.0771957,159.1217141,-187.5112387,61.77028312
473.7124647,155.1308657,-194.6178139,62.90591779
477.4015704,152.5490049,-196.7687476,64.79090126
481.0957644,150.3392402,-192.6511065,66.08789046
484.9025735,147.8991206,-186.8173726,67.26323992
487.6927262,145.7288458,-179.0301476,68.42105807
491.5963015,144.4528523,-167.4304486,70.88951716
495.1560796,144.0218755,-153.5378912,72.61715206
499.6461771,144.3149361,-136.7926097,72.18783384
503.2621156,144.7905877,-118.4727901,73.9498837
508.1197246,146.5969027,-97.9093743,74.3466331
512.5282393,149.2247196,-74.64817776,75.2665123
517.1582219,152.7604748,-49.70258988,76.01564988
522.0402766,156.715845,-23.88659628,75.92851727
525.856717,159.9080575,0.639191343,75.73289157
531.2164911,164.1310353,24.8326731,74.63978768
536.5848725,169.0626043,48.72894563,73.96389371
541.95578,174.9150368,73.76707971,73.63646066
548.7855114,180.7319714,98.05225469,73.23727217
554.1173811,186.8288656,121.0037203,73.18523319
559.4492847,191.8899903,140.9212626,73.27988791
565.0124399,196.4920615,156.9436395,73.0366541
570.6151279,199.9669008,168.1995143,72.46398395
576.4950648,204.6916344,177.4624872,71.01077158
582.2242792,208.7761102,183.2635677,71.30950382
587.7173708,212.1751773,185.1042477,71.1783321
594.3420126,215.7283334,184.127664,69.72298013
600.4762151,219.753779,182.4084632,68.99188257
604.8583253,222.6798866,179.2603071,68.71614976
610.405749,224.0471911,171.9762347,68.82952473
617.2620646,225.5833322,161.134535,69.11759166
621.5638123,225.5811519,147.2806328,69.17941473
627.0856305,225.5401968,132.0888027,69.51650236
632.7019065,225.3364813,115.4527173,69.71519879
637.9903219,224.9513628,99.26820585,69.90510932
643.4210546,224.4071716,82.95077859,68.55919656
649.4535237,224.5467701,67.34156308,67.66337135
655.4087696,224.1141744,50.96754084,67.1287521
660.6153329,224.3297175,36.78251037,67.6169761
667.2887016,225.8862386,25.80307348,66.71286535
671.3670873,225.3690641,15.67080834,66.91539494
676.962298,225.713068,8.084584924,67.20183533
682.9228945,227.0499052,5.080235104,67.23955999
1.834068789,227.982743,5.393276911,66.95410182
7.858389514,228.8174763,7.424834027,66.67051809
14.09865527,230.3910822,12.11611831,66.15116948
20.41142272,231.2822161,16.93398236,65.45521384
26.73904018,232.7605145,22.31454335,64.34273423
32.03221002,234.0895333,27.75691944,63.37840615
37.40411306,234.8737422,32.34674762,63.36008234
43.10342508,235.5443916,35.63946439,63.1134568
49.12948415,236.6979808,38.68015359,62.38186706
53.66086265,236.7513709,39.51853153,61.84776931
59.9197938,237.7417815,39.95051846,61.06400821
66.26455567,239.3683145,41.73277052,59.99188391
74.23067014,240.343509,41.7504953,58.49872833
79.15564316,240.3560693,40.09494464,58.53291735
87.41002075,240.1821654,37.18526835,56.5514362
96.39596417,240.4041308,33.30004577,53.82471292
105.6209369,241.4950557,29.73351152,52.01130065
111.4935512,242.3056102,27.31757776,49.77787485
117.824432,243.3149615,25.45423392,49.72465726
123.8824614,243.9947727,24.26618251,48.74181833
128.3856017,243.7801984,23.01844796,48.04780076
134.4736968,243.5780331,21.32128108,47.01504712
141.7884213,243.7442154,19.39176338,45.93433491
148.1969651,243.8135844,17.69952848,44.45799144
155.0763812,242.7288497,14.25692267,42.74236067
158.3611741,240.3123362,9.014302406,44.46976751
163.8697947,237.6684418,2.697153787,42.6392553
167.3780196,233.8532346,-6.101311562,44.00961499
172.0726665,228.5501902,-19.67422666,44.30267973
176.3106591,222.2932091,-38.59804522,45.12992004
180.2448531,215.0892191,-62.10681669,46.30818377
184.432606,207.2590136,-88.0588402,48.47797211
187.2899819,198.4129193,-117.044131,50.67630161
190.0348739,188.8186837,-148.030451,52.99832102
192.8538695,178.2118269,-180.1409491,55.3508948
195.667744,166.2289795,-215.5997766,57.82402826
197.7104001,154.2987753,-253.0332854,59.5237185
200.6177127,143.9484926,-286.7889289,61.64970764
204.423268,135.3394629,-312.8502011,64.08799152
208.4409667,130.3791071,-328.2776026,66.55651004
210.9426792,124.9226379,-337.8276846,67.88325668
214.620226,122.4106374,-338.9210024,69.3898924
218.3898435,120.6118944,-331.0383094,70.84034766
222.3451964,120.574151,-312.8347305,72.16299494
225.1629314,121.6100841,-287.2989397,74.74546316
229.5427988,124.9065594,-253.1573195,74.96664507
234.244969,129.8273667,-208.6791422,75.21457199
238.9752339,135.5627229,-156.6626289,75.71367212
243.8700467,142.1945618,-99.89328194,75.9584704
250.9694618,148.1356748,-38.16251604,79.15329118
262.71495,158.5552721,22.06990583,75.1153545
271.2450961,168.9069453,75.48923785,73.9301408
277.3117745,176.4993384,117.7962197,75.51828321
282.8132397,181.6906664,147.0552648,76.27272365
294.7486542,191.426034,172.2529114,70.36568801
299.3199574,198.5779138,191.8311514,69.32456458
305.5883134,205.6633841,207.9305713,67.43721519
313.6847707,213.3928823,220.581177,64.889828
319.3513809,219.3713027,228.6902725,63.71238816
325.3117913,223.7830541,232.5753603,61.98933874
333.1538918,229.5827188,235.2813084,58.32892195
339.4988243,235.652521,237.9483338,56.33131716
345.7700716,241.846174,241.2820071,54.31703993
351.7336213,248.5607377,247.3627767,51.69705812
356.7855355,249.8183898,243.3844241,51.09639326
363.0816,252.6543132,236.2665031,49.18486717
369.4736507,255.2452062,227.7823362,47.27996492
375.5218056,254.7064458,213.0360825,44.63791157
381.4972281,250.7705235,187.3510698,44.21608556
387.1922002,249.492521,159.1358724,42.87057684
392.7668225,246.1538988,127.6507783,41.62920819
398.0432381,242.2425877,93.58928749,40.75488684
402.7640226,236.6758447,56.57349294,40.55813362
407.87978,230.3368307,17.91661875,41.33438274
411.419593,222.0041223,-24.21188372,42.57383743
413.8430269,213.466644,-66.96597488,43.76503734
416.6673911,204.2622807,-109.1419114,45.84438373
419.1404564,194.0235155,-150.4948551,48.21709922
421.7528886,181.2934497,-189.5568278,51.76564051
424.5207587,167.7281972,-231.1714028,55.1391548
426.119897,154.234992,-271.594871,57.33933469
428.3382287,141.3220782,-308.4014309,60.00830232
431.1308355,129.4269888,-341.8909428,63.4165695
433.6665654,119.0286025,-372.9199535,65.84590417
436.9506184,109.7704902,-391.4702395,68.81161038
439.59443,103.0054696,-402.4366161,71.42241041
443.2218326,98.56229148,-399.9833716,74.50167842
447.1134009,96.56541985,-384.7963151,77.18473843
449.6503593,96.77507406,-360.6504931,78.57764821
453.210194,98.95104111,-329.2108019,80.21549215
457.1069732,102.35306,-290.4338249,81.44605387
461.4152881,107.5576772,-242.9638905,82.23785509
467.1333752,114.8261643,-185.453016,82.56018341
470.6360691,121.4181122,-124.5987429,82.94217524
475.7304584,129.3748391,-62.40530521,82.79475406
480.863212,138.0438442,0.242296379,82.54752687
488.9912818,148.6458176,64.03157033,81.93125551
493.6934155,157.6465687,122.2385224,83.74345312
500.2797731,167.9039724,175.3083663,80.84780121
507.3226728,177.7365115,218.4983856,79.94813012
513.1230176,187.2469255,255.1593579,79.19083822
519.2612091,195.0690069,280.4090694,77.57559255
525.5256786,202.7103874,297.7491216,75.80639703
531.9844583,209.5859814,309.2159742,73.35836138
538.490614,216.4465449,316.2965088,71.28858416
543.3064872,221.7979692,318.1878806,69.81853959
551.222621,227.705263,315.2635052,67.6428784
557.3539453,233.1405711,308.5051559,66.4355543
563.1107807,236.0610761,295.8306465,65.962258
569.2452519,239.1919371,280.5523505,64.79777036
575.2899831,242.1620555,263.0885267,63.98124682
581.2717726,244.607291,242.4788447,62.63237062
587.5355565,243.7463896,215.8596483,61.28836364
593.6327936,243.7193391,188.8878718,60.64673439
599.740314,242.5543234,159.7162289,59.92130374
605.5540707,240.2653845,129.8863072,58.92034969
610.7979839,237.4041989,99.43638305,59.0839543
616.398882,233.9564709,68.48379964,58.77448805
621.204258,230.4597106,37.86784502,59.60788159
626.3199425,227.704035,9.509644112,59.86004797
631.4902629,222.9544495,-19.37994549,60.48099895
636.7525669,220.284755,-44.36246096,61.04376176
642.2944457,217.7828999,-64.83913078,61.30070981
647.5755668,214.8904619,-82.58903472,61.4606127
652.810875,212.6404221,-96.63622011,61.73252969
657.7774289,210.7888283,-105.957066,62.1774122
663.0824494,209.4452178,-109.6977693,62.46846171
668.1587558,208.6671271,-110.2890747,61.82330153
672.05805,207.2105213,-107.2868004,63.85968955
676.9916077,205.6146245,-101.4642855,64.84589141
682.3066648,204.4008361,-93.91624455,65.58482019
0.412387939,204.4972402,-84.87210063,66.37952315
6.034823527,204.4180304,-74.52231291,66.75915402
11.69818352,204.5287244,-63.89786571,66.92972228
15.94330208,204.4224147,-53.06688692,66.92064719
21.98306072,205.0080188,-43.75558892,66.86058741
27.91392729,206.9162453,-33.01440879,66.4030743
34.01675305,209.9101742,-20.12252822,66.05366128
39.67031552,213.5159823,-5.632861993,65.95722292
43.88383104,215.9990382,9.048020185,67.13398197
48.64190273,218.2869726,23.55029174,66.57424992
56.00234608,221.8592299,39.24265233,65.01829669
62.50486337,226.5233305,57.12059891,63.92015877
67.32332567,228.7627572,72.94519335,63.20763458
73.86229524,230.9820617,85.86457438,62.23422197
80.6031085,233.4793685,95.91987565,60.22542794
87.28189622,237.3032752,106.1704628,58.6625578
93.23102136,239.7585165,113.2531826,57.7993032
100.4806344,243.4003209,118.9158213,55.57992765
107.0182081,245.6401411,121.0315231,54.6679969
112.4356623,248.2260557,121.0293911,52.51370399
118.320966,250.6550169,119.4955414,51.8024855
124.7493986,253.8544935,118.467786,50.43726742
131.9241115,256.568469,117.4539281,48.45871003
137.877874,256.7896687,113.2682735,47.53817383
144.1118115,256.5315046,106.1479753,46.34994213
150.3985185,256.4314863,97.21141538,45.12329446
155.9073962,255.5587545,87.70788242,44.85491068
161.6710342,252.0491278,72.77068673,44.05586822
167.2823025,248.7729169,54.20097137,43.38159649
172.5893051,245.5483991,33.07339888,42.99751447
177.6310389,241.7899462,10.82346477,42.83457505
182.1659618,236.3155354,-14.61684446,43.3350212
185.2579595,229.9126052,-41.68314375,43.83050405
189.7753439,222.5956527,-71.2094929,45.43547672
193.091569,213.5169849,-103.721169,46.99842176
198.0638023,205.3372453,-136.8647731,45.72806991
197.7104001,193.4814017,-172.4808451,50.913663
199.9116214,181.2664125,-208.2379163,53.65605424
201.6272037,168.0605955,-246.4200926,55.47162153
203.9136771,155.0561542,-286.3128638,57.69071566
206.1188218,142.8865612,-325.0252363,60.13986607
208.4844536,131.241418,-360.6313675,62.6165679
210.4422889,120.176351,-392.1905879,64.29938078
213.1427528,111.1530827,-418.0667266,66.46621038
216.0225087,104.7584618,-435.654731,68.4338903
218.9910531,100.8128153,-440.4850686,70.41244306
221.4444761,98.5816376,-432.8061644,71.73523482
224.1158354,96.66102879,-412.4463079,75.39229816
228.6384591,98.81524946,-377.4295813,75.47069454
232.6161894,103.0336575,-330.1926999,76.05808718
236.9548924,111.7417033,-268.114879,76.3669072
241.5274418,118.9589129,-199.2369581,77.16733815
246.2566243,127.3238759,-126.3455651,77.507496
249.8831118,135.0396495,-53.52557985,77.48588319
255.0527066,143.4398643,17.45977473,77.14262574
260.4657803,152.3772337,85.12295524,76.66788032
265.947513,162.0701767,147.8798241,76.12278145
271.682841,171.5874695,203.3979068,75.25120992
275.7657634,179.3050752,248.4154382,74.95367432
280.4467658,185.9412472,282.8090561,75.42242106
284.8869551,191.4094815,306.6508952,76.02751318
290.48247,195.1039807,317.0822547,76.36590777
300.9787872,202.1085366,317.3496336,70.6527343
305.8489415,208.1918311,311.3888993,69.21672395
311.8067925,214.1817405,301.5426521,67.81643183
317.5456709,219.1111362,290.11591,66.85127224
322.3777295,222.999685,276.3870045,66.52500575
327.7535783,226.544676,261.4396804,64.649505
337.5804151,232.2076308,246.3619464,60.47434203
343.4008527,237.1444402,232.0435265,59.34669862
348.9864038,241.4359192,219.1263141,57.24496444
354.4728279,245.4107263,208.9030399,56.39947831
360.563821,249.171648,201.1827526,55.13978923
366.7046998,251.5370268,193.9255534,53.60866999
372.7671072,251.6289399,183.4176575,52.15441389
378.790173,250.1116011,168.5221128,50.69736391
383.0346933,244.5488641,143.0026057,49.76526331
388.5394655,243.6471258,117.9608036,48.7636171
393.8832564,241.412753,91.86595953,47.9805977
399.0568168,239.2095755,65.72785729,47.61277566
403.9648302,235.1527134,37.29503773,47.52467862
407.6453748,228.7325356,4.428930151,47.44601374
412.4283448,221.1051342,-33.35454169,47.61182
417.1347146,216.470031,-68.35865558,47.55436732
421.7057331,211.4572625,-100.24431,48.12284375
426.0722532,206.2523999,-128.8308331,48.70983052
430.4165097,200.7285474,-153.3124861,49.24340378
433.5962092,194.4559051,-173.1593583,49.90650287
438.6721804,189.7710209,-187.0425291,51.01528401
441.6902946,184.661545,-196.7932535,51.62166677
446.1333417,180.5515789,-202.2237211,53.37912791
449.0150018,174.8660616,-209.9760633,54.25699216
452.7809997,169.6297243,-213.8049926,55.67518184
456.466965,165.6036583,-214.3221855,57.38934868
460.3844699,162.5528418,-209.6717123,58.82924974
464.319544,160.1810924,-200.9244357,60.2063173
468.3271406,157.3539113,-191.5406966,61.6523831
471.2171618,154.1801706,-183.8240569,62.55939439
476.3706527,153.0811165,-172.8598398,63.89479745
480.6195889,152.4808604,-158.544321,64.56984839
484.9803926,152.8920569,-141.6074227,65.32973352
489.2681873,154.2867063,-122.3062681,66.2761249
493.0505862,155.0113482,-103.1828344,67.73059202
496.8441714,156.8371425,-82.12470096,67.7619591
501.6957957,159.1429599,-60.12852664,68.10469368
507.4640196,162.6567351,-35.29110819,68.97096003
510.9650133,164.9693468,-12.36714345,69.37415983
515.9709845,167.4502418,8.353818921,69.73537148
521.0955986,170.8865218,28.4022041,69.65278348
526.4954812,175.0197426,48.50987944,68.92399262
532.0290186,179.8513867,69.20344624,68.42435647
536.3063595,184.0452801,88.19704562,67.18051703
541.9358217,187.3531573,103.1659692,66.08014915
547.6106391,192.3820812,117.4286675,64.9451548
553.1422858,196.5764498,128.9176708,64.27917044
558.8504727,200.8494208,138.6371742,63.53795758
564.5012398,204.4672472,146.2038589,63.18945318
571.3516902,208.0946186,150.6783871,62.89570615
577.0039371,211.1013114,153.0806728,62.55293151
582.847052,214.4450967,154.043067,61.77787339
588.8262488,216.9890484,152.3951798,61.24667153
594.6799909,218.9758965,148.6604649,60.39211215
600.6517036,221.0808539,142.6151032,59.86904202
606.3881056,222.7671195,134.661742,59.2165243
611.490706,223.4226467,124.6954948,59.65621805
617.1472632,224.3755695,114.6648897,59.61590905
622.0067502,223.4214107,102.3516131,60.23994159
627.1985573,222.5471414,87.71768802,60.88952029
631.2899413,220.810189,72.17022824,61.1285392
638.1497403,220.0941417,56.35207676,61.65650023
642.4704034,218.7945877,40.71099878,61.7599724
648.1203926,216.8982324,24.32666756,61.60189721
653.6226615,214.4376671,7.406178159,61.58433199
658.8411357,212.5932996,-8.79850874,63.14087566
663.9330705,211.1950901,-22.83865428,62.27987332
669.7390468,209.6763123,-34.73587946,62.28533649
676.3495085,209.9899973,-43.05838338,63.01173827
681.8937018,211.3625299,-46.40102569,62.95028367
0.412387939,211.9231842,-45.44817063,63.5897851
6.286974719,212.1759735,-41.94392154,63.78391158
13.50819474,214.6304857,-33.6449061,63.86890277
21.13342057,216.2905126,-23.2269239,63.4435238
27.29720183,217.8925511,-11.78022977,64.26640082
34.53286618,219.3461515,-0.679860356,62.71760003
40.39532763,222.3337134,12.13531291,62.34578801
44.44495422,223.6897661,24.49672083,62.38353974
51.77341627,225.6122858,36.03269756,61.9366655
61.00136627,227.5273733,45.03191591,61.02872346
65.67147658,228.5574598,51.57869886,60.46952018
71.88931113,229.9053545,56.28401152,59.64277542
78.19428996,231.6507308,58.91674357,58.71184292
84.52889017,233.4880743,60.70513313,57.12398853
89.78778054,235.2293493,62.95545416,56.82983187
96.91662342,236.4184691,63.63752175,54.79349739
103.2156965,237.6000088,62.60299786,53.46226905
108.515764,239.8423149,63.20534809,51.91974481
114.0180625,241.232452,63.10903326,51.45550674
120.2486398,242.5012035,62.52149926,50.29112077
124.7845262,243.1109085,60.62572228,49.49494153
130.7005497,243.9187371,59.65972236,48.71486876
136.3686614,243.018478,56.44694659,48.0292165
141.8237155,241.9270498,51.2219171,46.26339432
147.5266429,241.8141702,45.1063003,45.61965818
153.789372,240.7260991,36.79185808,44.52649004
158.8173657,238.8543994,26.13745624,44.36961714
164.4056506,237.6483219,14.93605049,43.72785541
168.4435328,234.7571287,2.089782091,43.48557732
173.8333762,230.8253509,-13.15600426,42.96599603
179.0465101,227.0109651,-30.13856337,42.69139561
184.2553263,223.7042324,-47.3259209,42.41434426
189.4614863,220.8848396,-62.61141576,42.12319001
194.4296926,217.7155916,-76.54711214,42.09628569
199.1828113,214.7568776,-88.40161851,42.29481796
203.9420885,210.5662208,-99.63440902,42.71216127
208.7027007,207.1008516,-108.8068868,43.1280069
212.1091037,203.1035624,-118.0694475,43.29743341
